,name,reviews.username,reviews.rating,cleanliness,food,comfortable
395,The Point,GracieLouNY,5.0,4,5,5
396,The Point,motomomMaryland,5.0,5,4,5
397,The Point,Dushi110,5.0,5,5,5
398,The Point,DrThought,5.0,4,4,4
399,The Point,Szerzek,5.0,4,4,4
400,The Point,Sarahbnyc83,5.0,4,4,5
401,The Point,SJFLondon,5.0,5,5,5
402,The Houstonian Hotel,A Traveler,5.0,4,5,4
403,The Houstonian Hotel,A Traveler,3.0,3,2,4
404,The Houstonian Hotel,Mark,5.0,4,4,4
405,The Houstonian Hotel,Raeann,5.0,4,4,4
406,The Houstonian Hotel,Raeann,4.0,3,3,4
407,The Houstonian Hotel,KRISTIN,5.0,5,4,4
408,The Houstonian Hotel,A Traveler,5.0,4,4,5
409,The Houstonian Hotel,Helen,5.0,5,4,4
410,The Houstonian Hotel,A Traveler,4.0,4,4,4
411,The Houstonian Hotel,A Traveler,5.0,4,5,4
412,The Houstonian Hotel,Jorge,5.0,5,5,4
413,The Houstonian Hotel,Lexie,5.0,4,4,5
414,The Houstonian Hotel,Clarissa,5.0,5,5,4
415,The Houstonian Hotel,John,5.0,5,5,4
416,The Houstonian Hotel,Michael,5.0,4,5,4
417,The Houstonian Hotel,A Traveler,5.0,5,4,5
418,The Houstonian Hotel,A Traveler,5.0,5,4,4
419,The Houstonian Hotel,Thomas L,5.0,5,4,4
420,The Houstonian Hotel,William,4.0,3,5,4
421,The Houstonian Hotel,Marilyn,5.0,4,4,5
422,The Houstonian Hotel,Lynn,5.0,4,4,5
423,The Houstonian Hotel,Marcus,4.0,5,5,4
424,The Houstonian Hotel,A Traveler,5.0,4,4,4
425,The Houstonian Hotel,Liz,5.0,4,5,4
426,The Houstonian Hotel,Liz,5.0,4,4,4
427,The Houstonian Hotel,Millicent,5.0,5,5,4
428,The Houstonian Hotel,suzanne t,3.0,3,4,3
429,The Houstonian Hotel,Danny,2.0,2,3,3
430,The Houstonian Hotel,Ahmed,1.0,1,2,2
431,The Houstonian Hotel,Cora,5.0,5,5,4
432,The Houstonian Hotel,A Traveler,4.0,3,5,3
433,The Houstonian Hotel,Patrice,5.0,4,4,5
434,The Houstonian Hotel,A Traveler,5.0,4,4,4
435,The Houstonian Hotel,Jennifer,5.0,4,4,4
436,The Houstonian Hotel,Jennifer,4.0,3,3,5
437,The Houstonian Hotel,Jennifer,4.0,4,5,3
438,The Houstonian Hotel,Karyn,5.0,5,4,5
439,The Houstonian Hotel,A Traveler,4.0,4,3,4
440,The Houstonian Hotel,cecilia,5.0,5,5,5
441,The Houstonian Hotel,Letitia,5.0,5,5,4
442,The Houstonian Hotel,John Paul,5.0,4,4,4
443,The Houstonian Hotel,Judith,5.0,5,5,5
444,The Houstonian Hotel,Judith,5.0,5,4,4
445,The Houstonian Hotel,Harry,5.0,5,5,4
446,The Houstonian Hotel,Miles,5.0,4,5,5
447,The Houstonian Hotel,Stephen,4.0,5,4,3
448,The Houstonian Hotel,Cynthia,5.0,5,4,5
449,The Houstonian Hotel,Emmanuel,5.0,5,4,4
450,The Houstonian Hotel,Jose,5.0,5,5,4
451,The Houstonian Hotel,A Traveler,5.0,4,4,5
452,The Houstonian Hotel,Sherri,5.0,4,5,5
453,The Houstonian Hotel,Marie,5.0,5,4,4
454,The Houstonian Hotel,Roshell,5.0,4,5,5
455,The Houstonian Hotel,Marc,5.0,4,5,4
456,The Houstonian Hotel,Jason,5.0,5,4,4
457,The Houstonian Hotel,A,3.0,4,3,4
458,The Houstonian Hotel,A Traveler,5.0,4,4,4
459,The Houstonian Hotel,Shelley,5.0,4,4,4
460,The Houstonian Hotel,Keith,5.0,4,4,5
461,The Houstonian Hotel,A Traveler,5.0,5,4,5
462,The Houstonian Hotel,M,5.0,5,4,4
463,The Houstonian Hotel,A Traveler,5.0,5,4,4
464,The Houstonian Hotel,A Traveler,4.0,3,3,3
465,The Houstonian Hotel,A Traveler,5.0,4,5,5
466,Howard Johnson,daniellerc,4.0,4,4,5
467,Howard Johnson,Contributor,4.0,4,3,4
468,Best Western Plus Waterville Grand Hotel,Danielle,4.0,5,5,3
469,Best Western Plus Waterville Grand Hotel,E,5.0,4,5,5
470,Best Western Plus Waterville Grand Hotel,Lisa,3.0,2,2,4
471,Best Western Plus Waterville Grand Hotel,Lisa,3.0,3,3,4
472,Best Western Plus Waterville Grand Hotel,Lisa,4.0,5,5,5
473,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,4
474,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,4
475,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,3
476,Best Western Plus Waterville Grand Hotel,Leanna,3.0,4,2,4
477,Best Western Plus Waterville Grand Hotel,Julie Anne,3.0,3,4,3
478,Best Western Plus Waterville Grand Hotel,William,2.0,2,3,2
479,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,5,4,5
480,Best Western Plus Waterville Grand Hotel,Edward P,2.0,1,3,3
481,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
482,Best Western Plus Waterville Grand Hotel,Kathryn,5.0,4,5,5
483,Best Western Plus Waterville Grand Hotel,Kathryn,3.0,4,4,2
484,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
485,Best Western Plus Waterville Grand Hotel,Sheila,5.0,5,5,4
486,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
487,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,4,4
488,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,4,4
489,Best Western Plus Waterville Grand Hotel,JIm,4.0,3,5,4
490,Best Western Plus Waterville Grand Hotel,Melanie,5.0,4,4,4
491,Best Western Plus Waterville Grand Hotel,A Traveler,3.0,3,3,2
492,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,4,4,5
493,Best Western Plus Waterville Grand Hotel,Stephen,4.0,5,4,4
494,Best Western Plus Waterville Grand Hotel,Robert,4.0,5,4,5
495,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,4,4
496,Best Western Plus Waterville Grand Hotel,A Traveler,2.0,3,1,2
497,Best Western Plus Waterville Grand Hotel,James D,4.0,5,4,3
498,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,5,3
499,Best Western Plus Waterville Grand Hotel,Monty,4.0,5,4,5
500,Best Western Plus Waterville Grand Hotel,Monty,3.0,4,4,4
501,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,5,4
502,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,4
503,Best Western Plus Waterville Grand Hotel,Rick M,4.0,3,5,5
504,Best Western Plus Waterville Grand Hotel,Heidi,3.0,3,3,4
505,Best Western Plus Waterville Grand Hotel,Katherine,5.0,5,4,5
506,Best Western Plus Waterville Grand Hotel,Darrell,2.0,3,3,1
507,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,1,2
508,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,4,2
509,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,5,3,3
510,Best Western Plus Waterville Grand Hotel,Alexander,4.0,3,3,5
511,Best Western Plus Waterville Grand Hotel,Alexander,1.0,2,2,2
512,Best Western Plus Waterville Grand Hotel,williamtO4368AZ,1.0,2,1,1
513,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,1,2,2
514,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,2
515,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
516,Best Western Plus Waterville Grand Hotel,Kurt1340,3.0,3,2,2
517,Best Western Plus Waterville Grand Hotel,Kurt1340,3.0,4,4,4
518,Best Western Plus Waterville Grand Hotel,Kurt1340,5.0,5,5,5
519,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,3,4,3
520,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,3,2
521,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,5
522,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,4,5
523,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,4
524,Best Western Plus Waterville Grand Hotel,Lucy,4.0,3,3,5
525,Best Western Plus Waterville Grand Hotel,Lucy,4.0,4,4,4
526,Best Western Plus Waterville Grand Hotel,Peter,3.0,3,4,3
527,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,2,1,2
528,Best Western Plus Waterville Grand Hotel,Tashula,5.0,5,5,5
529,Best Western Plus Waterville Grand Hotel,Colby reunioner,4.0,4,3,3
530,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,2,3,3
531,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,3,2
532,Best Western Plus Waterville Grand Hotel,Mary,1.0,1,1,2
533,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,1,1,2
534,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,4,3,5
535,Best Western Plus Waterville Grand Hotel,Vincent,4.0,3,5,5
536,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,4
537,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,1,1
538,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
539,Best Western Plus Waterville Grand Hotel,mark,4.0,4,5,3
540,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,5,4
541,Best Western Plus Waterville Grand Hotel,Kitty,5.0,4,4,4
542,Best Western Plus Waterville Grand Hotel,Robin,5.0,4,4,4
543,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,4,3
544,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,4
545,Best Western Plus Waterville Grand Hotel,kt72_7,1.0,1,2,2
546,Best Western Plus Waterville Grand Hotel,Jed,1.0,2,2,1
547,Best Western Plus Waterville Grand Hotel,Jed,4.0,4,5,3
548,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,3,3
549,Best Western Plus Waterville Grand Hotel,jesse,4.0,5,5,4
550,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,3,2,1
551,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,4,4
552,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
553,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,4,4,3
554,Best Western Plus Waterville Grand Hotel,Trina,1.0,1,1,2
555,Best Western Plus Waterville Grand Hotel,Betsy,5.0,5,5,5
556,Best Western Plus Waterville Grand Hotel,susan,5.0,4,5,5
557,Best Western Plus Waterville Grand Hotel,Lawrence S,5.0,5,5,4
558,Best Western Plus Waterville Grand Hotel,Lianne L,5.0,4,5,4
559,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,5
560,Best Western Plus Waterville Grand Hotel,GINA M.,4.0,3,4,3
561,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,3
562,Best Western Plus Waterville Grand Hotel,Heidi,3.0,2,4,3
563,Best Western Plus Waterville Grand Hotel,Christopher,4.0,3,4,3
564,Best Western Plus Waterville Grand Hotel,ken,4.0,5,3,3
565,Best Western Plus Waterville Grand Hotel,beth,4.0,4,3,5
566,Best Western Plus Waterville Grand Hotel,Joan,2.0,1,2,2
567,Best Western Plus Waterville Grand Hotel,Joan,4.0,4,3,3
568,Best Western Plus Waterville Grand Hotel,Joan,3.0,2,4,3
569,Best Western Plus Waterville Grand Hotel,Joan,4.0,4,3,3
570,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,2,2
571,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,5,5
572,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,3,5
573,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,3,4
574,Best Western Plus Waterville Grand Hotel,A Traveler,5.0,4,5,5
575,Best Western Plus Waterville Grand Hotel,Mary G,4.0,5,5,5
576,Best Western Plus Waterville Grand Hotel,Mary G,3.0,4,3,3
577,Best Western Plus Waterville Grand Hotel,SF2SEA,2.0,1,1,2
578,Best Western Plus Waterville Grand Hotel,A Traveler,5.0,4,4,5
579,Best Western Plus Waterville Grand Hotel,Steven,4.0,5,4,3
580,Best Western Plus Waterville Grand Hotel,Vicky,3.0,4,3,3
581,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
582,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,1,2
583,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,3,4
584,Best Western Plus Waterville Grand Hotel,Jonathan,4.0,5,5,4
585,Best Western Plus Waterville Grand Hotel,William,2.0,2,3,3
586,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
587,Best Western Plus Waterville Grand Hotel,linnea,4.0,4,3,4
588,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,1,1
589,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,1,3
590,Best Western Plus Waterville Grand Hotel,Sandy,5.0,4,5,5
591,Best Western Plus Waterville Grand Hotel,Keith B,4.0,3,3,5
592,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,4,4
593,Best Western Plus Waterville Grand Hotel,Anne H,5.0,4,5,5
594,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,5
595,Best Western Plus Waterville Grand Hotel,Raymond,4.0,3,5,5
596,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,4
597,Best Western Plus Waterville Grand Hotel,Ramachandran,4.0,3,5,4
598,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,4
599,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,3,4
600,Best Western Plus Waterville Grand Hotel,Corey,3.0,4,2,3
601,Best Western Plus Waterville Grand Hotel,Theadorea,5.0,5,5,5
602,Best Western Plus Waterville Grand Hotel,Wayne A,5.0,5,4,4
603,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,2,2
604,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
605,Best Western Plus Waterville Grand Hotel,chip,5.0,4,4,5
606,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,1,1
607,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,3,1
608,Best Western Plus Waterville Grand Hotel,Alicia,4.0,4,4,5
609,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,5
610,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,4,4
611,Best Western Plus Waterville Grand Hotel,Matty,3.0,4,2,2
612,Best Western Plus Waterville Grand Hotel,erincorbo,3.0,3,4,3
613,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,4,3
614,Best Western Plus Waterville Grand Hotel,A Traveler,1.0,1,2,2
615,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,3,1
616,Best Western Plus Waterville Grand Hotel,Mary,4.0,3,5,5
617,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,3,1,3
618,Best Western Plus Waterville Grand Hotel,Tanya H,1.0,2,1,1
619,Best Western Plus Waterville Grand Hotel,Tanya H,4.0,3,4,5
620,Best Western Plus Waterville Grand Hotel,jgig,4.0,5,5,3
621,Best Western Plus Waterville Grand Hotel,Carline,4.0,3,4,3
622,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,4,3
623,Best Western Plus Waterville Grand Hotel,Julie Anne,3.0,4,2,4
624,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,3,3
625,Best Western Plus Waterville Grand Hotel,Valued,4.0,5,5,5
626,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,2
627,Best Western Plus Waterville Grand Hotel,Scott,5.0,5,4,5
628,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,5
629,Best Western Plus Waterville Grand Hotel,guido,5.0,4,5,5
630,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,3
631,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,2,3
632,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,2,3,3
633,Best Western Plus Waterville Grand Hotel,SSSNES,4.0,5,4,3
634,Best Western Plus Waterville Grand Hotel,SSSNES,3.0,3,2,2
635,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
636,Best Western Plus Waterville Grand Hotel,norma marsman,5.0,5,4,4
637,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,5
638,Best Western Plus Waterville Grand Hotel,Ceylon,4.0,5,5,5
639,Best Western Plus Waterville Grand Hotel,John,5.0,5,5,5
640,Best Western Plus Waterville Grand Hotel,Jim,5.0,4,4,4
641,Best Western Plus Waterville Grand Hotel,Denise,5.0,5,4,5
642,Best Western Plus Waterville Grand Hotel,Anthony F,3.0,4,3,3
643,Best Western Plus Waterville Grand Hotel,scott,5.0,4,4,5
644,Best Western Plus Waterville Grand Hotel,scott,3.0,4,2,4
645,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,5,3
646,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
647,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,4,4
648,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,4,4
649,Best Western Plus Waterville Grand Hotel,gudith,3.0,2,4,3
650,Best Western Plus Waterville Grand Hotel,Mike,5.0,4,4,4
651,Best Western Plus Waterville Grand Hotel,Anne D,5.0,5,5,4
652,Best Western Plus Waterville Grand Hotel,jon,3.0,3,4,3
653,Best Western Plus Waterville Grand Hotel,Kelly M,4.0,5,5,3
654,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,3
655,Best Western Plus Waterville Grand Hotel,erica,4.0,4,5,3
656,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,1,3
657,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,1,3
658,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
659,Best Western Plus Waterville Grand Hotel,Danielle,4.0,5,3,3
660,Best Western Plus Waterville Grand Hotel,Kim,5.0,5,5,4
661,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,3,2,3
662,Best Western Plus Waterville Grand Hotel,Julie,3.0,4,3,2
663,Best Western Plus Waterville Grand Hotel,Mary,5.0,4,5,4
664,Best Western Plus Waterville Grand Hotel,Ellen,4.0,4,4,4
665,Best Western Plus Waterville Grand Hotel,E5985FNmarye,4.0,3,4,3
666,Best Western Plus Waterville Grand Hotel,E5985FNmarye,4.0,5,3,4
667,Best Western Plus Waterville Grand Hotel,E5985FNmarye,4.0,5,4,5
668,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,1,1,1
669,Best Western Plus Waterville Grand Hotel,Alan      M.,5.0,4,5,4
670,Best Western Plus Waterville Grand Hotel,Alan      M.,5.0,5,5,5
671,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
672,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,3,5
673,Best Western Plus Waterville Grand Hotel,Melanie,4.0,4,4,5
674,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,1,2,1
675,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,3,4
676,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,3,1,2
677,Best Western Plus Waterville Grand Hotel,Mark,4.0,5,5,4
678,Best Western Plus Waterville Grand Hotel,Jane,4.0,4,3,4
679,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,5,3,4
680,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,3
681,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,2,4
682,Best Western Plus Waterville Grand Hotel,Sandbar_16,3.0,2,2,2
683,Best Western Plus Waterville Grand Hotel,Robert,4.0,3,3,4
684,Best Western Plus Waterville Grand Hotel,Robert,5.0,4,4,4
685,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,3,2
686,Best Western Plus Waterville Grand Hotel,Christophe,3.0,2,3,3
687,Best Western Plus Waterville Grand Hotel,Christophe,3.0,3,2,4
688,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,2,4
689,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,4,5
690,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,4,4
691,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
692,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,4,4
693,Best Western Plus Waterville Grand Hotel,lagbolt1254,4.0,4,3,3
694,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,3,4
695,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,3,3
696,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,5
697,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,5
698,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,5,4
699,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
700,Best Western Plus Waterville Grand Hotel,A Traveler,4.0,4,4,5
701,Best Western Plus Waterville Grand Hotel,FR3E5P1RiT,4.0,5,3,3
702,Best Western Plus Waterville Grand Hotel,Maria D,4.0,3,3,3
703,Best Western Plus Waterville Grand Hotel,Big D,5.0,4,5,5
704,Best Western Plus Waterville Grand Hotel,Mary,4.0,5,5,3
705,Best Western Plus Waterville Grand Hotel,Lois,5.0,5,4,4
706,Best Western Plus Waterville Grand Hotel,JH,3.0,4,4,3
707,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,2,1
708,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,3,4
709,Best Western Plus Waterville Grand Hotel,Kevin,3.0,4,3,2
710,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,2,2,2
711,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,4
712,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,4
713,Best Western Plus Waterville Grand Hotel,AnnetteHC,3.0,2,2,2
714,Best Western Plus Waterville Grand Hotel,T2359WMstephenb,3.0,2,4,3
715,Best Western Plus Waterville Grand Hotel,T2359WMstephenb,4.0,4,4,5
716,Best Western Plus Waterville Grand Hotel,daddio1030,3.0,2,4,4
717,Best Western Plus Waterville Grand Hotel,daddio1030,5.0,5,4,4
718,Best Western Plus Waterville Grand Hotel,kelly,1.0,1,1,1
719,Best Western Plus Waterville Grand Hotel,Karruka,4.0,4,3,3
720,Best Western Plus Waterville Grand Hotel,Sophie J,5.0,4,5,4
721,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,2,3,2
722,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,5
723,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,5,4
724,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,4,5
725,Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,1,2,1
726,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
727,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,4,2
728,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,4,2,3
729,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,5,5
730,Best Western Plus Waterville Grand Hotel,AMH07,3.0,2,3,2
731,Best Western Plus Waterville Grand Hotel,Anne H,5.0,5,5,4
732,Best Western Plus Waterville Grand Hotel,College visits,2.0,2,2,3
733,Best Western Plus Waterville Grand Hotel,College visits,4.0,4,3,4
734,Best Western Plus Waterville Grand Hotel,sjc,4.0,5,5,5
735,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,3,5
736,Best Western Plus Waterville Grand Hotel,James J,2.0,1,1,3
737,Best Western Plus Waterville Grand Hotel,James J,3.0,4,4,3
738,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,3,3,5
739,Best Western Plus Waterville Grand Hotel,Jeremy B,5.0,5,5,5
740,Best Western Plus Waterville Grand Hotel,BostonParker,5.0,5,5,4
741,Best Western Plus Waterville Grand Hotel,Allpro63,5.0,5,5,5
742,Best Western Plus Waterville Grand Hotel,Passing through,5.0,5,5,4
743,Best Western Plus Waterville Grand Hotel,Robin M,5.0,4,4,5
744,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,4,4,4
745,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,2,2,1
746,Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,2,3,3
747,Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,5,4,4
748,Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,4,4,4
749,Best Western Plus Waterville Grand Hotel,Katherine G,4.0,5,4,5
750,Best Western Plus Waterville Grand Hotel,Alan M.,5.0,5,5,5
751,Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,3,4,2
